arm,label,status,dataset_count,pass_at_1_macro,pass_at_128_macro,pass_at_256_macro,maj_at_256_macro,truncation_rate_macro,mean_unique_prediction_count_macro,mean_unique_response_count,mean_distinct_response_rate,metrics_path,pass_at_2_macro,pass_at_4_macro,pass_at_8_macro,pass_at_16_macro,pass_at_32_macro,pass_at_64_macro
cs0,Cold Start (CS0),complete,7,0.3271992480314208,0.8153557762318242,0.8438056041321566,0.5297193911970947,0.11014482108149272,44.26343905823692,242.69192280200144,0.9480153234453181,/data-1/l40s-slurm-mvp/checkpoints/jobs/53/MATH-CS0-PASSK-N256-R2-20260812/merged/eval_metrics.json,0.4433685429743491,0.5419664633791499,0.6206940948985544,0.6836361838361286,0.7351453564179006,0.7787713305519592
a_p60,A P60,pending,0,,,,,,,,,/data-1/l40s-slurm-mvp/checkpoints/jobs/77/MATH-A-P60-PASSK-N256-R1-20260813/merged/eval_metrics.json,,,,,,
c_p60,C P60,complete,7,0.7197447050314463,0.8795827504429508,0.889443817105591,0.809456629060568,0.17749650485315632,3.9601999222715665,246.54896354538957,0.963081888849178,/data-1/l40s-slurm-mvp/checkpoints/jobs/75/MATH-C-P60-PASSK-N256-R1-20260813/merged/eval_metrics.json,0.7649109807093991,0.7965351805967662,0.8214184537543885,0.8403276292537913,0.8550049744570725,0.8677997290981969
d0_p60,D0 P60,pending,0,,,,,,,,,/data-1/l40s-slurm-mvp/checkpoints/jobs/76/MATH-D0-P60-PASSK-N256-R1-20260813/merged/eval_metrics.json,,,,,,
grpo_cold_p200,"GRPO Cold Start LR=1e-6, P195 (~P200)",pending,0,,,,,,,,,/data-1/model_weights/offline_eval/math_passk_results_20260815/grpo_cold_p195/eval_metrics.json,,,,,,
grpo_stage1_p200,"GRPO Stage1 LR=1e-6, effective P200",pending,0,,,,,,,,,/data-1/model_weights/offline_eval/math_passk_results_20260815/grpo_stage1_effective_p200/eval_metrics.json,,,,,,
